CustomerID,balance,max_spent,mean_spent,min_spent,n_orders,time_between_orders,total_items,total_items_returned,total_refunded,total_spent,class
14419,935.09,534.19,467.545,400.9,2,112,480,0,0,935.09,yes
14421,1539.34,1539.34,1539.34,1539.34,1,365,602,0,0,1539.34,yes
14422,3183.1,1871.32,1591.55,1311.78,2,96,1590,0,0,3183.1,yes
14426,7986.19,2352.46,851.118,0,10,34,4406,-346,-524.99,8511.18,yes
14428,,615.15,320.9633333,0,3,85,367,-4,-4.24,962.89,yes
14437,63,63,63,63,1,,60,0,0,63,no
14440,3219.93,1667.1,1609.965,1552.83,2,48,947,0,0,3219.93,yes
14441,916.04,1012.14,253.035,0,4,365,302,-9,-96.1,1012.14,yes
14443,2760.16,1041.73,463.2466667,0,6,114.5,1854,-7,-19.32,2779.48,yes
14446,862.06,862.06,862.06,862.06,1,365,827,0,0,862.06,yes
14447,1693.22,856.72,846.61,836.5,2,84,870,0,0,1693.22,yes
14448,316.7,316.7,316.7,316.7,1,365,147,0,0,316.7,yes
14449,1158.02,589.25,579.01,568.77,2,125,1051,0,0,1158.02,yes
14450,483.25,213.8,161.0833333,108.42,3,69.5,241,0,0,483.25,no
14451,1056.57,1056.57,1056.57,1056.57,1,365,707,0,0,1056.57,yes
14456,1798.55,1375.65,599.5166667,74.97,3,5.5,1381,0,0,1798.55,yes
14457,113.64,113.64,113.64,113.64,1,365,88,0,0,113.64,no
14459,1837.92,1837.92,1837.92,1837.92,1,365,760,0,0,1837.92,no
14462,4771.65,1016.77,436.4381818,0,11,27,2070,-29,-29.17,4800.82,yes
14463,842.34,610.5,421.17,231.84,2,34,287,0,0,842.34,yes
14466,4743.2,1163.4,948.64,646.35,5,63.75,1730,0,0,4743.2,yes
14467,451.6,451.6,451.6,451.6,1,365,126,0,0,451.6,yes
14470,898.87,898.87,898.87,898.87,1,365,483,0,0,898.87,yes
14472,1936.84,402.47,242.105,115.45,8,35.28571429,1160,0,0,1936.84,no
14473,510,510,510,510,1,365,60,0,0,510,yes
14475,1930.66,1235.24,411.338,0,5,118,701,-19,-126.03,2056.69,yes
14477,1390,895,695,495,2,112,800,0,0,1390,yes
14482,406.22,406.22,406.22,406.22,1,365,185,0,0,406.22,yes
14483,129.2,137.1,68.55,0,2,365,97,-2,-7.9,137.1,no
14487,398.85,411.6,205.8,0,2,365,142,-1,-12.75,411.6,yes
14491,340.93,213.73,170.465,127.2,2,197,139,0,0,340.93,no
14493,1742.47,1742.47,1742.47,1742.47,1,365,960,0,0,1742.47,yes
14495,81.2,81.2,81.2,81.2,1,365,44,0,0,81.2,yes
14498,3415.06,1513.04,853.765,386.06,4,81.33333333,1911,0,0,3415.06,yes
14499,1019.36,646.44,509.68,372.92,2,144,520,0,0,1019.36,yes
14500,1147.8,943.8,573.9,204,2,77,348,0,0,1147.8,yes
14501,887.36,646.52,443.68,240.84,2,136,572,0,0,887.36,yes
14502,3297.99,914.9,377.36,0,9,26.83333333,1628,-11,-98.25,3396.24,yes
14503,1658.5,1658.5,1658.5,1658.5,1,365,974,0,0,1658.5,yes
14504,1646.28,838.21,548.76,395.85,3,17,823,0,0,1646.28,yes
14505,13370.86,3534.43,1677.0375,0,8,50,6180,-6,-45.44,13416.3,yes
14506,2572.97,862.15,857.6566667,849.62,3,103,858,0,0,2572.97,yes
14507,2757.62,1031.41,554.524,0,5,58,1443,-12,-15,2772.62,yes
14511,270.8,270.8,270.8,270.8,1,365,160,0,0,270.8,yes
14513,1065.35,1018.65,360.8166667,0,3,82,567,-6,-17.1,1082.45,yes
14514,1161.92,791.4,387.3066667,92.67,3,64.5,552,0,0,1161.92,yes
14515,2142.76,1178.23,1071.38,964.53,2,27,1069,0,0,2142.76,yes
14517,857.85,857.85,857.85,857.85,1,365,231,0,0,857.85,yes
14520,165,165,165,165,1,365,100,0,0,165,no
14522,910.93,910.93,910.93,910.93,1,365,451,0,0,910.93,yes
14524,3110.33,794.26,622.066,432.3,5,45,1296,0,0,3110.33,yes
14525,7817.53,2311.2,981.31625,,8,47.6,4875,-8,-33,7850.53,yes
14529,411.49,411.49,411.49,411.49,1,365,256,0,0,411.49,yes
14530,6084.54,2091.08,1521.135,1317.46,4,55.66666667,2443,0,0,6084.54,yes
14533,2177.32,1474.74,1088.66,702.58,2,240,3100,0,0,2177.32,yes
14534,8281.34,1151.76,552.5893333,0,15,16.08333333,,-2,-7.5,8288.84,yes
14535,4553.73,2492.58,2276.865,2061.15,2,121,2654,0,0,4553.73,yes
14536,171.8,171.8,171.8,171.8,1,,40,0,0,171.8,no
14538,177.3,177.3,177.3,177.3,1,365,54,0,0,177.3,yes
14540,518.7,518.7,518.7,518.7,1,365,354,0,0,518.7,yes
14541,3753.78,972.95,536.2542857,56.9,7,24.66666667,1775,0,0,3753.78,yes
14543,8637.21,1682.1,570.35125,0,16,20.91666667,1819,-54,-488.41,9125.62,yes
14546,2758.42,1904.73,925.2633333,0,3,46,1633,-5,-17.37,2775.79,yes
14551,358.73,358.73,358.73,358.73,1,365,188,0,0,358.73,yes
14553,931.94,567.42,465.97,364.52,2,120,580,0,0,931.94,yes
14555,499.38,499.38,499.38,499.38,1,365,240,0,0,499.38,yes
14560,4516.21,1269,323.2971429,0,14,20.33333333,776,-1,-9.95,4526.16,yes
14561,1582.27,952.34,791.135,629.93,2,22,1091,0,0,1582.27,yes
14562,5560.62,1693.96,729.14625,0,8,35.2,2579,-133,-272.55,5833.17,yes
14565,7593.94,3600.3,1901.11,0,4,123.5,4187,-5,-10.5,7604.44,yes
14572,6692.3,1989.6,840.18125,0,8,52.5,3766,-3,-29.15,6721.45,yes
14577,1995.63,1070,665.21,346.33,3,99.5,848,0,0,1995.63,yes
14587,4436.52,658.48,493.2688889,0,9,20.57142857,2152,-2,-2.9,4439.42,yes
14589,39.75,39.75,39.75,39.75,1,365,5,0,0,39.75,no
14591,758.66,758.66,758.66,758.66,1,365,335,0,0,758.66,yes
14593,1254.04,865.46,627.02,388.58,2,0,419,0,0,1254.04,yes
14595,537.2,537.2,537.2,537.2,1,365,264,0,0,537.2,yes
14597,252.1,252.1,252.1,252.1,1,365,178,0,0,252.1,yes
14600,393.33,393.33,393.33,393.33,1,365,125,0,0,393.33,no
14607,1320,1320,1320,1320,1,365,800,0,0,1320,yes
14608,1224,1224,1224,1224,1,365,288,0,0,1224,yes
14609,1801.44,764.64,600.48,432,3,76,22824,0,0,1801.44,yes
14618,584.85,599.7,299.85,0,2,365,270,-3,-14.85,599.7,yes
14621,3193.04,1176.7,803.91,0,4,100.5,1376,-6,-22.6,3215.64,yes
14622,320.58,320.58,320.58,320.58,1,365,146,0,0,320.58,no
14623,1908.21,709.82,636.07,541.86,3,59,856,0,0,1908.21,yes
14626,4756.6,3140.92,1591.366667,0,3,110,2674,-14,-17.5,4774.1,yes
14628,945.89,945.89,945.89,945.89,1,365,283,0,0,945.89,yes
14631,1757.66,973.26,878.83,784.4,2,63,970,0,0,1757.66,yes
14632,114.56,114.56,114.56,114.56,1,365,96,0,0,114.56,no
14636,911.53,911.53,911.53,911.53,1,365,359,0,0,911.53,yes
14639,5906.15,2007.33,989.7166667,0,6,80,2450,-3,-32.15,5938.3,yes
14640,4920.93,1530.33,987.516,0,5,33,1760,-5,-16.65,4937.58,yes
14644,507,507,507,507,1,365,180,0,0,507,yes
14645,597.09,356.99,298.545,240.1,2,118,381,0,0,597.09,no
14649,1608.86,1028.81,804.43,580.05,2,0,977,0,0,1608.86,yes
14651,1211.14,1211.14,1211.14,1211.14,1,365,518,0,0,1211.14,yes
14653,788.38,495.1,394.19,293.28,2,0,794,0,0,788.38,yes
14657,1754.73,1108.76,441.17,0,4,85.5,986,-1,-9.95,1764.68,yes
14659,5049,1658.71,569.1555556,0,9,33.4,2450,-12,-73.4,5122.4,yes
14662,1601.36,744.51,533.7866667,303.5,3,40.5,967,0,0,1601.36,yes
14665,1994.48,1179.35,503.07,0,4,7,832,-2,-17.8,2012.28,yes
14667,16366,2102.55,861.8947368,0,19,15.5625,9214,-3,-10,16376,yes
14673,1058.88,1058.88,1058.88,1058.88,1,365,582,0,0,1058.88,yes
14676,5487.52,1746,915.42,0,6,44.66666667,5364,-2,-5,5492.52,yes
14681,1519.35,1519.35,1519.35,1519.35,1,365,181,0,0,1519.35,yes
14682,52,31.2,26,20.8,2,13,80,0,0,52,no
14684,1515.05,1000.36,757.525,514.69,2,147,902,0,0,1515.05,yes
14688,11089.2,1443.4,653.4288235,0,17,17,7988,-9,-19.09,11108.29,yes
14690,718.58,731.67,365.835,0,2,365,297,,-13.09,731.67,yes
14691,1106.2,1106.2,1106.2,1106.2,1,365,454,0,0,1106.2,yes
14692,582.05,259.6,118.31,0,5,61,265,-10,-9.5,591.55,no
14696,4439,1052.36,635.2828571,0,7,62.75,3245,-4,-7.98,4446.98,yes
14700,4294.88,2203.95,2147.44,2090.93,2,48,2449,0,0,4294.88,yes
14701,6239.38,2032.63,630.253,0,10,23.33333333,2138,-23,-63.15,6302.53,yes
14702,4985.85,782.25,553.9833333,235.3,9,30.375,1806,0,0,4985.85,yes
14704,669.66,339.2,334.83,330.46,2,37,352,0,0,669.66,yes
14709,11125.67,1759.8,1237.285556,0,9,34.57142857,5337,-2,-9.9,11135.57,yes
14711,6029.63,1454.15,673.3588889,0,9,21.14285714,2038,-12,-30.6,6060.23,yes
14712,330.86,330.86,330.86,330.86,1,365,190,0,0,330.86,yes
14713,5515.36,1108.57,613.0511111,0,9,33.42857143,3194,-2,-2.1,5517.46,yes
14715,615.4,348.2,307.7,267.2,2,32,303,0,0,615.4,yes
14716,560.54,560.54,560.54,560.54,1,365,979,0,0,560.54,yes
14719,1495.6,796.34,747.8,699.26,2,69,1143,0,0,1495.6,yes
14720,333.1,333.1,333.1,333.1,1,365,82,0,0,333.1,yes
14723,1338.41,607.5,446.1366667,348.89,3,6.5,607,0,0,1338.41,yes
14729,313.49,313.49,313.49,313.49,1,365,197,0,0,313.49,no
14730,2723.74,788.46,544.748,365.25,5,42,1642,0,0,2723.74,yes
14731,780.8,401.48,390.4,379.32,2,6,520,0,0,780.8,yes
14732,5461.98,1498.7,911.98,0,6,48.25,3472,-2,-9.9,5471.88,yes
14733,27562.54,5520.82,2129.573846,0,13,25.2,11327,-37,-121.92,27684.46,yes
14738,2328.86,782.16,388.9033333,0,6,45,1128,-24,-4.56,2333.42,yes
14739,3819.06,2252.04,1273.02,739.56,3,73,3150,0,0,3819.06,yes
14740,1423.21,555.71,362.0525,0,4,43,735,-6,-25,1448.21,no
14741,2563.44,935.7,640.86,450.04,4,86,1692,0,0,2563.44,yes
14744,3508.11,1545.76,502.7942857,0,7,16.75,1996,-2,-11.45,3519.56,yes
14748,3255.32,1197.13,670.444,0,5,81.33333333,2987,-30,-96.9,3352.22,yes
14754,841.03,841.03,841.03,841.03,1,,594,0,0,841.03,yes
14755,8479.86,1618.69,1065.595,0,8,36.5,3618,-2,-44.9,8524.76,yes
14761,304.8,304.8,304.8,304.8,1,365,192,0,0,304.8,yes
14762,300.52,300.52,300.52,300.52,1,365,341,0,0,300.52,no
14765,259.4,244.4,129.7,15,2,63,60,0,0,259.4,yes
14766,4440.15,1942.66,748.4083333,0,6,65.33333333,3015,-26,-50.3,4490.45,yes
14768,481.8,481.8,481.8,481.8,1,365,156,0,0,481.8,yes
14769,19077.2,7483.64,2726.764286,0,7,49.2,13308,-3,-10.15,19087.35,yes
14770,876.42,597.82,438.21,278.6,2,90,490,0,0,876.42,no
14775,2279.76,1438.2,1139.88,841.56,2,234,2480,0,0,2279.76,yes
14776,4749.36,1642.98,529.0933333,0,9,29,5904,-6,-12.48,4761.84,yes
14784,284.8,284.8,284.8,284.8,1,365,124,0,0,284.8,yes
14790,1089.62,641.4,544.81,448.22,2,134,1206,0,0,1089.62,yes
14794,2012.79,999.44,409.338,0,5,43,913,-2,-33.9,2046.69,yes
14796,16380.32,1744.44,752.3572727,0,22,20.91666667,12465,-81,-171.54,16551.86,yes
14798,275.8,217.36,137.9,58.44,2,165,268,0,0,275.8,yes
14800,10973.1,2284.33,922.6958333,0,12,32.125,9463,-20,-99.25,11072.35,yes
14805,374.35,374.35,374.35,374.35,1,365,101,0,0,374.35,yes
14808,4799.8,1808.34,556.3055556,0,9,5.2,3296,-3,-206.95,5006.75,yes
14810,5731.86,1206.89,573.186,359.07,10,28.88888889,2821,0,0,5731.86,yes
14813,155.43,127.98,77.715,27.45,2,0,67,0,0,155.43,no
14818,1729.38,1436.58,864.69,292.8,2,84,970,0,0,1729.38,yes
14819,313.68,313.68,313.68,313.68,1,365,160,0,0,313.68,yes
14820,477.78,477.78,477.78,477.78,1,365,330,0,0,477.78,yes
14825,4021.57,706.4,574.51,355.5,7,39.66666667,1615,0,0,4021.57,yes
14829,1508.72,734.82,312.324,0,5,93.5,1039,-38,-52.9,1561.62,yes
14834,1483.86,800.58,499.4366667,0,3,119,575,-2,-14.45,1498.31,yes
14837,4141.02,1643.34,1380.34,,3,47.5,3862,0,0,4141.02,yes
14841,7303.99,2177.7,1825.9975,1078.36,4,59.66666667,3893,0,0,7303.99,yes
14842,6144.45,4031.7,1612.925,0,4,116,2034,-3,-307.25,6451.7,yes
14844,6853.5,2746.82,2284.5,1703.53,3,58.5,4038,0,0,6853.5,yes
14849,14989.72,2592.17,882.1423529,0,17,17.92857143,11004,-2,-6.7,14996.42,yes
14850,278.15,325.75,162.875,0,2,365,293,-8,-47.6,325.75,no
14851,608.04,608.04,608.04,608.04,1,365,440,0,0,608.04,yes
14852,4864.2,1609.14,1216.05,441.48,4,37,3104,0,0,4864.2,yes
14853,1188.9,1188.9,1188.9,1188.9,1,365,162,0,0,1188.9,yes
14854,6870.09,2374.09,982.8614286,0,7,27.8,4403,-10,-9.94,6880.03,yes
14857,1577.82,1585.29,792.645,0,2,365,501,-9,-7.47,1585.29,yes
14859,1059.78,1061.48,530.74,0,2,365,690,-2,-1.7,1061.48,yes
14862,1023.36,1023.36,1023.36,1023.36,1,365,1148,0,0,1023.36,yes
14866,1893.23,1358.4,631.0766667,223.79,3,129.5,1165,0,0,1893.23,yes
14868,3661.59,1476.21,915.3975,87,4,37.33333333,2029,0,0,3661.59,yes
14875,4549.28,3872.08,1517.726667,0,3,155,1644,-2,-3.9,4553.18,yes
14878,3066.37,910.27,511.0616667,261.41,6,36.2,1867,0,0,3066.37,yes
14880,1226.23,812.23,613.115,414,2,103,811,0,0,1226.23,yes
14883,1110.42,944.48,555.21,165.94,2,47,1040,0,0,1110.42,yes
14895,18958.03,7415.42,1584.869167,0,12,19.77777778,7201,-12,-60.4,19018.43,yes
14897,396,396,396,396,1,365,280,0,0,396,yes
14898,2849.25,1191.1,417.7785714,0,7,58.75,2489,-12,-75.2,2924.45,yes
14901,2423.23,579.65,404.9216667,0,6,67.25,1207,-2,-6.3,2429.53,yes
14903,7438.66,2213.91,833.8677778,0,9,51,4222,-45,-66.15,7504.81,yes
14907,5848.24,2974.26,1169.898,0,5,73,2667,-1,-1.25,5849.49,yes
14912,1470.96,1470.96,1470.96,1470.96,1,365,1432,,0,1470.96,yes
14913,2909.88,1295.22,969.96,730.56,3,87.5,4197,0,0,2909.88,yes
14915,501.82,501.82,501.82,501.82,1,365,290,0,0,501.82,yes
14916,2143.04,1220.03,715.7266667,0,3,174,1778,-4,-4.14,2147.18,yes
14918,1610.15,844.73,805.075,765.42,2,38,675,0,0,1610.15,no
14944,7161.2,2006.43,1028.685714,0,7,30,3969,-8,-39.6,7200.8,yes
14947,452.85,452.85,452.85,452.85,1,365,303,0,0,452.85,yes
14948,1442.7,715.35,480.9,26.4,3,54.5,962,0,0,1442.7,yes
14952,11103.69,3459.84,1125.929,0,10,26,5641,-56,-155.6,11259.29,yes
14959,1638.96,753.66,546.32,304.88,3,92.5,1262,0,0,1638.96,yes
14961,11981.26,3217.9,1335.484444,0,9,40.6,6874,-16,-38.1,12019.36,yes
14963,928.57,928.57,928.57,928.57,1,365,564,0,0,928.57,yes
14970,4089.75,1687.5,1363.25,877.5,3,89.5,605,0,0,4089.75,yes
14976,1873.16,643.99,379.632,0,5,75,560,-4,-25,1898.16,yes
14978,4664.08,1292.96,1166.02,1052.82,4,31,1217,0,0,4664.08,yes
14984,379.04,379.04,379.04,379.04,1,365,71,0,0,379.04,yes
14985,296.75,172.24,148.375,124.51,2,159,260,0,0,296.75,no
14987,897.6,897.6,897.6,897.6,1,365,352,0,0,897.6,yes
14995,360.26,360.26,360.26,360.26,1,365,161,0,0,360.26,yes
14997,404.64,404.64,404.64,404.64,1,365,1008,0,0,404.64,yes
15002,1641.76,631.65,410.44,254.44,4,83.33333333,862,0,0,1641.76,no
15012,559.86,559.86,559.86,559.86,1,365,258,0,0,559.86,yes
15014,466.76,466.76,466.76,466.76,1,365,270,0,0,466.76,yes
15018,980.04,670.34,339.9966667,0,3,114,273,-1,-39.95,1019.99,yes
15021,3195.64,765.36,401.8675,0,8,51.75,1556,-16,-19.3,3214.94,yes
15023,15083.79,3104.61,1680.376667,,9,35.71428571,6810,-8,-39.6,15123.39,yes
15024,2466.1,1288.49,493.22,169.2,5,63.25,1260,0,0,2466.1,yes
15026,682.06,353.6,341.03,328.46,2,37,219,0,0,682.06,yes
15027,2949.99,1246.8,592.838,0,5,34.5,1589,-2,-14.2,2964.19,yes
15028,426.91,426.91,426.91,426.91,1,365,311,0,0,426.91,yes
15030,376.68,376.68,376.68,376.68,1,365,372,0,0,376.68,yes
15031,905.15,492.31,452.575,412.84,2,172,377,0,0,905.15,yes
15033,4664.1,1802.66,668.5357143,0,7,43.4,2750,-3,-15.65,4679.75,yes
15034,8302.95,2484.06,1385.366667,0,6,30,4041,-5,-9.25,8312.2,yes
15036,645.38,485.93,322.69,159.45,2,2,441,0,0,645.38,yes
15038,1686.76,505.05,421.69,358.05,4,60.33333333,407,0,0,1686.76,yes
15041,180.35,180.35,180.35,180.35,1,365,104,0,0,180.35,no
15044,15961.96,2789.75,942.5211765,0,17,18.41666667,4801,-8,-60.9,16022.86,yes
15046,11880.37,3192.76,1093.648182,0,11,22.88888889,7660,-144,-149.76,12030.13,yes
15048,1007.83,435.3,252.8275,0,4,125,498,-12,-3.48,1011.31,yes
15049,121.17,121.17,121.17,121.17,1,365,63,0,0,121.17,no
15051,1100.55,1100.55,1100.55,1100.55,1,365,1211,0,0,1100.55,yes
15058,3826.69,795.75,546.67,299.76,7,31,1869,0,0,3826.69,yes
15059,2970.9,700.01,331.4222222,0,9,37.33333333,1261,-2,-11.9,2982.8,yes
15062,2517.92,996.22,839.3066667,699.4,3,70,1812,0,0,2517.92,yes
15063,370.8,370.8,370.8,370.8,1,365,56,0,0,370.8,no
15065,8358.41,4328.05,1676.112,0,5,63,3676,-28,-22.15,8380.56,yes
15067,2038.2,2038.2,2038.2,2038.2,1,365,772,0,0,2038.2,yes
15068,723.92,723.92,723.92,723.92,1,365,490,0,0,723.92,yes
15071,1620.09,1620.09,1620.09,1620.09,1,365,567,0,0,1620.09,yes
15073,2326.82,1591.26,919.2666667,0,3,1,1320,-214,-430.98,2757.8,yes
15074,748.87,748.87,748.87,748.87,1,365,455,0,0,748.87,no
15081,726.1,423.65,247.85,0,3,158,339,-2,-17.45,743.55,yes
15089,5291.23,3910.15,2645.615,1381.08,2,19,3180,0,0,5291.23,yes
15090,381.32,381.32,381.32,381.32,1,365,208,0,0,381.32,no
15093,12618.06,4049.64,,0,8,63.25,9134,-27,-186.88,12804.94,yes
15095,1364.7,770.5,274.12,0,5,33,1079,-2,-5.9,1370.6,no
15100,635.1,350.4,146,0,6,19.5,80,-22,-240.9,876,no
15105,1665.32,1665.32,1665.32,1665.32,1,365,750,0,0,1665.32,yes
15106,3067.04,1159.6,768.47,0,4,63.5,2715,-36,-6.84,3073.88,yes
15110,1132.45,589.95,285.975,0,4,191,402,-2,-11.45,1143.9,yes
15111,925.8,925.8,925.8,925.8,1,365,352,0,0,925.8,yes
15114,3864.01,885.8,644.0016667,260.32,6,36.6,4263,0,0,3864.01,yes
15116,2084.34,1370.5,1042.17,713.84,2,70,754,0,0,2084.34,yes
15117,2728.3,1718.1,1364.15,1010.2,2,94,5674,0,0,2728.3,yes
15119,266.4,266.4,266.4,266.4,1,365,88,0,0,266.4,no
15121,890.95,890.95,890.95,890.95,1,365,405,0,0,890.95,yes
15122,5346.33,2076.61,1073.176,0,5,91,2519,-11,-19.55,5365.88,yes
15124,237.45,237.45,237.45,237.45,1,365,243,0,0,237.45,yes
15128,3671.72,1461.75,619.9116667,0,6,45.5,3329,-16,-47.75,3719.47,yes
15129,9525.05,1836,952.505,89.1,10,20,5288,0,0,9525.05,yes
15132,2642.94,1051.44,880.98,580.2,3,78,1886,0,0,2642.94,yes
15134,1766.4,581.82,441.6,270.95,4,37.33333333,1136,0,0,1766.4,yes
15140,5264.01,1671.34,878.0433333,0,6,36.75,3877,-5,-4.25,5268.26,yes
15143,259.45,259.45,259.45,259.45,1,365,150,0,0,259.45,no
15144,9218.04,3344.1,926.844,0,10,24.5,4340,-24,-50.4,9268.44,yes
15145,2617.72,,1308.86,1109.9,2,21,1609,0,0,2617.72,yes
15147,608.65,623.5,311.75,0,2,365,366,-3,-14.85,623.5,no
15150,10669.26,4768.21,2133.852,772.98,5,39.5,7435,0,0,10669.26,yes
15152,7115.75,2368.25,797.4666667,0,9,14.2,3429,-10,-61.45,7177.2,yes
15159,27439.75,5297.44,1373.3225,0,20,14.23529412,17234,-6,-26.7,27466.45,yes
15163,445.05,445.05,445.05,445.05,1,365,145,0,0,445.05,yes
15164,1116.68,609.87,558.34,506.81,2,130,407,0,0,1116.68,yes
15172,2461.45,1003.6,820.4833333,475.1,3,50,2400,0,0,2461.45,yes
15174,135.75,135.75,135.75,135.75,1,365,145,0,0,135.75,no
15179,4464.42,4074.42,1120.23,0,4,42.5,4266,-30,-16.5,4480.92,yes
15181,1312.77,661.2,439.24,0,3,94,924,-1,-4.95,1317.72,yes
15182,622.85,370.48,311.425,252.37,2,114,253,0,0,622.85,no
15184,690.14,690.14,690.14,690.14,1,365,206,0,0,690.14,yes
15186,763.32,763.32,763.32,763.32,1,365,508,0,0,763.32,yes
15187,3947.84,1257.2,795.688,0,5,27,1576,-12,-30.6,3978.44,yes
15194,12925.3,2354.64,765.3735294,0,17,23.7,9921,-43,-86.05,13011.35,yes
15197,3079.56,2769.6,1166.32,0,3,105,761,-12,-419.4,3498.96,yes
15198,265.56,265.56,265.56,265.56,1,365,196,0,0,265.56,yes
15199,1651.05,993.9,825.525,657.15,2,72,569,0,0,1651.05,yes
15201,2929.95,1020.63,371.53375,0,8,40,2843,-20,-42.32,2972.27,yes
15203,3850.52,1403.1,962.63,563.74,4,68,3776,0,0,3850.52,yes
15205,1657.81,1657.81,1657.81,1657.81,1,365,595,0,0,1657.81,yes
15206,141.6,88.5,70.8,53.1,2,130,48,0,0,141.6,yes
15208,796.46,642.56,398.23,153.9,2,190,358,0,0,796.46,yes
15211,1333.09,1333.09,1333.09,1333.09,1,365,419,0,0,1333.09,yes
15213,325.05,313.2,109.45,0,3,11,272,-2,-3.3,328.35,no
15214,1919.6,1534.42,959.8,385.18,2,58,1711,0,0,1919.6,yes
15215,-40.8,0,0,0,2,365,0,-4,-40.8,0,yes
15218,11889.01,2250.4,1486.12625,81.6,8,28.57142857,6598,0,0,11889.01,yes
15220,3812.96,1079.44,638.8333333,0,6,40.75,3052,-16,-20.04,3833,yes
15224,310.48,,107.36,0,3,4,152,-2,-11.6,322.08,no
15227,2929.17,1099.64,976.39,834.84,3,50,2124,0,0,2929.17,yes
15228,6504.52,2701.05,1628.5675,0,4,82,4573,-3,-9.75,6514.27,yes
15236,321.05,321.05,321.05,321.05,1,365,269,0,0,321.05,no
15237,3334.27,2886.52,1667.135,447.75,2,23,2619,0,0,3334.27,yes
15238,987.69,1003.14,334.38,0,3,365,706,-3,-15.45,1003.14,yes
15240,3080.39,1253.99,620.278,0,5,60,2034,-8,-21,3101.39,yes
15241,4381.52,1350.02,628.4814286,0,7,30.8,4911,-3,-17.85,4399.37,yes
15244,967.02,967.02,967.02,967.02,1,365,690,0,0,967.02,yes
15245,2515.84,1251.48,838.6133333,486.24,3,63,1784,0,0,2515.84,no
15246,514.15,328.15,257.075,186,2,120,247,0,0,514.15,no
15247,356,356,356,356,1,365,160,0,0,356,no
15249,16071.85,2811.49,1341.9125,0,12,16.11111111,8474,-20,-31.1,16102.95,yes
15251,20337.64,8688.1,2266.948889,0,9,22,13366,-49,-64.9,20402.54,yes
15252,1120.45,1120.45,1120.45,1120.45,1,365,387,0,0,1120.45,yes
15253,658.5,658.5,658.5,658.5,1,365,804,0,0,658.5,yes
15260,5209.43,1250.2,748.49,0,7,45.6,2739,-24,-30,5239.43,yes
15263,156.51,156.51,156.51,156.51,1,365,89,0,0,156.51,no
15267,3040.88,2416.88,1520.44,624,2,27,1624,0,0,3040.88,yes
15270,6682.9,2152.4,966.3128571,0,7,47.75,3191,-62,-81.29,6764.19,yes
15271,4052.91,758.85,450.3233333,188.38,9,30.5,2180,0,0,4052.91,yes
15281,5915.66,2357.77,546.1690909,0,11,27.42857143,3314,-18,-92.2,6007.86,yes
15288,5967.49,3079.1,1491.8725,482.25,4,69.33333333,2094,0,0,5967.49,yes
15289,2223,1269.81,742.56,0,3,111,2484,-12,-4.68,2227.68,yes
15290,9655.77,1592.78,693.03,0,14,22.72727273,4972,-37,-46.65,9702.42,yes
15291,9100.84,1136.7,611.5086667,0,,21.88888889,3099,-29,-71.79,9172.63,yes
15296,7575.33,3544.35,1267.188333,0,6,53.75,3677,-4,-27.8,7603.13,yes
15298,8647.56,4950,1376.794286,0,7,44.4,5924,-360,-990,9637.56,yes
15299,6995.06,3009.6,1400.214,0,5,36,7527,-5,-6.01,7001.07,yes
15301,12421.93,3112.5,1242.926,0,10,31.375,6161,-3,-7.33,12429.26,yes
15304,1604.95,381.4,202.38125,0,8,40.2,263,-4,-14.1,1619.05,yes
15306,942.46,942.46,942.46,942.46,1,365,942,0,0,942.46,yes
15312,2246.11,905.58,562.465,0,4,125,1163,-3,-3.75,2249.86,yes
15315,612,630.96,315.48,0,2,365,672,-24,-18.96,630.96,yes
15329,2376.79,1488.84,797.4966667,0,3,37,1187,-2,-15.7,2392.49,yes
15339,858.3,858.3,858.3,858.3,1,365,492,0,0,858.3,yes
15342,391.76,406.09,203.045,0,2,365,283,-7,-14.33,406.09,no
15351,830.51,843.9,421.95,0,2,365,398,-7,-13.39,843.9,yes
15356,6500.43,1244.83,812.55375,440.77,8,37.14285714,4040,0,0,6500.43,yes
15358,17384.57,2617.42,874.3085,0,20,17.28571429,15145,-119,-101.6,17486.17,yes
15364,901.2,901.2,901.2,901.2,1,365,216,0,0,901.2,yes
15365,497.27,497.27,497.27,497.27,1,365,211,0,0,497.27,yes
15366,317.16,317.16,317.16,317.16,1,365,216,0,0,317.16,yes
15367,4532.99,2337.3,1514.296667,0,3,29,2459,-2,-9.9,4542.89,yes
15370,4742.17,2026.16,953.534,0,5,63.33333333,1823,-2,-25.5,4767.67,yes
15373,4485.69,1212.9,468.849,0,10,31.625,1001,-24,-202.8,4688.49,yes
15376,2948.43,1999.58,1474.215,948.85,2,105,1605,0,0,2948.43,yes
15379,3631.89,1491.46,462.91125,0,8,30.83333333,2305,-12,-71.4,3703.29,no
15380,1791.88,1101.58,895.94,690.3,2,224,654,0,0,1791.88,yes
15382,5856.45,2729.12,980.7166667,0,6,36.66666667,4636,-9,-27.85,5884.3,yes
15392,812.44,832.24,416.12,0,2,365,1004,-12,-19.8,832.24,yes
15393,523,523,523,523,1,365,332,0,0,523,yes
15394,4321.85,2480.17,2160.925,1841.68,2,154,1629,0,0,4321.85,yes
15395,107.45,107.45,107.45,107.45,1,365,17,0,0,107.45,no
